"","species","cluster","Endemism","Occ.Ri","Occ.Di","Occ.Ai","Occ.Fi","Occ.IndVal","Occ.DilVal","Ri","Di","Ai","Fi","IndVal","DilVal"
"Sinularia hirta","Sinularia hirta","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,35412.9496200081,35412.9496200081,0.00763982149691152,1,0.00763982149691152,0
"Chunella gracillima","Chunella gracillima","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,35390.3906399739,35390.3906399739,0.00763495472974124,1,0.00763495472974124,0
"Sthenocephalus indicus","Sthenocephalus indicus","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,35377.1978523979,35377.1978523979,0.0076321085804312,1,0.0076321085804312,0
"Thysanometra tenuicirra","Thysanometra tenuicirra","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,35368.6188937903,35368.6188937903,0.00763025779666157,1,0.00763025779666157,0
"Sarametra triserialis","Sarametra triserialis","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,35345.5570259369,35345.5570259369,0.00762528253886248,1,0.00762528253886248,0
"Higginsia mixta","Higginsia mixta","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,35270.2836667823,35270.2836667823,0.00760904342199747,1,0.00760904342199747,0
"Balanophyllia gigas","Balanophyllia gigas","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,35217.976397197,35217.976397197,0.00759775890017958,1,0.00759775890017958,0
"Balanophyllia (Balanophyllia) gigas","Balanophyllia (Balanophyllia) gigas","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,35217.976397197,35217.976397197,0.00759775890017958,1,0.00759775890017958,0
"Sympodium caeruleum","Sympodium caeruleum","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,35180.4180911555,35180.4180911555,0.00758965624968133,1,0.00758965624968133,0
"Caryophyllia (Acanthocyathus) decamera","Caryophyllia (Acanthocyathus) decamera","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,35153.0885850781,35153.0885850781,0.00758376031188823,1,0.00758376031188823,0
"Oceanapia seychellensis","Oceanapia seychellensis","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,35145.9976483407,35145.9976483407,0.00758223054688697,1,0.00758223054688697,0
"Monohedotrochus circularis","Monohedotrochus circularis","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,35130.350752965,35130.350752965,0.0075788549600202,1,0.0075788549600202,0
"Kaliapsis incrustans","Kaliapsis incrustans","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,35113.9435523552,35113.9435523552,0.00757531534851457,1,0.00757531534851457,0
"Liponema multiporum","Liponema multiporum","2",FALSE,2,5,0.0246913580246914,0.4,0.00987654320987654,0.0148148148148148,15451.2770670908,48678.9366162829,0.0237900934900441,0.317411967908979,0.00755126039141349,0.0162388330986306
"Spirobranchus corrugatus","Spirobranchus corrugatus","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,34976.4181135531,34976.4181135531,0.00754564626375868,1,0.00754564626375868,0
"Anthelia glauca","Anthelia glauca","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,34951.3503074422,34951.3503074422,0.00754023825437055,1,0.00754023825437055,0
"Eleutherobia splendens","Eleutherobia splendens","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,34804.6352691269,34804.6352691269,0.00750858664907732,1,0.00750858664907732,0
"Premocyathus cornuformis","Premocyathus cornuformis","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,34792.0411727609,34792.0411727609,0.00750586965856442,1,0.00750586965856442,0
"Molgula dicosta","Molgula dicosta","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,34752.1340798456,34752.1340798456,0.00749726029194558,1,0.00749726029194558,0
"Scytalium sarsii","Scytalium sarsii","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,34748.5600202906,34748.5600202906,0.00749648924131825,1,0.00749648924131825,0
"Lochmaeotrochus oculeus","Lochmaeotrochus oculeus","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,34699.2901355407,34699.2901355407,0.00748585999047353,1,0.00748585999047353,0
"Antedon parviflora","Antedon parviflora","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,34498.1105682542,34498.1105682542,0.00744245846647209,1,0.00744245846647209,0
"Deltocyathoides orientalis","Deltocyathoides orientalis","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,34474.5445872229,34474.5445872229,0.00743737445369115,1,0.00743737445369115,0
"Watersipora subtorquata","Watersipora subtorquata","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,34386.3867657415,34386.3867657415,0.00741835570414045,1,0.00741835570414045,0
"Axinella weltnerii","Axinella weltnerii","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,34308.4322000873,34308.4322000873,0.00740153815652418,1,0.00740153815652418,0
"Didemnum tabulatum","Didemnum tabulatum","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,34110.8981259213,34110.8981259213,0.00735892309388807,1,0.00735892309388807,0
"Amphiacme abyssorum","Amphiacme abyssorum","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,34107.9075944095,34107.9075944095,0.00735827793082833,1,0.00735827793082833,0
"Metroperiella montferrandii","Metroperiella montferrandii","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,34050.9979844913,34050.9979844913,0.00734600052197369,1,0.00734600052197369,0
"Dendrilla membranosa","Dendrilla membranosa","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,34031.6087617749,34031.6087617749,0.00734181758318698,1,0.00734181758318698,0
"Eudistoma pyriforme","Eudistoma pyriforme","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,33998.8695571067,33998.8695571067,0.00733475458272246,1,0.00733475458272246,0
"Thrypticotrochus petterdi","Thrypticotrochus petterdi","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,33932.5761192481,33932.5761192481,0.00732045275141244,1,0.00732045275141244,0
"Trissopathes tristicha","Trissopathes tristicha","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,33760.6112984174,33760.6112984174,0.00728335387800617,1,0.00728335387800617,0
"Lobophytum patulum","Lobophytum patulum","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,33734.2526894069,33734.2526894069,0.00727766739693334,1,0.00727766739693334,0
"Asterostegus tuberculatus","Asterostegus tuberculatus","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,33655.3536751911,33655.3536751911,0.00726064609847165,1,0.00726064609847165,0
"Basiliola arnaudi","Basiliola arnaudi","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,33557.9912587457,33557.9912587457,0.00723964159333631,1,0.00723964159333631,0
"Kophobelemnon stelliferum","Kophobelemnon stelliferum","3",FALSE,1,3,0.0196078431372549,0.333333333333333,0.0065359477124183,0.0130718954248366,12206.3029510261,34689.6263876204,0.0205693362105613,0.351871848218641,0.0072377703490408,0.0133315658615205
"Astroceras pergamenum","Astroceras pergamenum","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,33505.4294682217,33505.4294682217,0.0072283021623804,1,0.0072283021623804,0
"Herdmania pallida","Herdmania pallida","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,33327.9740894134,33327.9740894134,0.0071900187820828,1,0.0071900187820828,0
"Microcosmus helleri","Microcosmus helleri","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,33302.9780774817,33302.9780774817,0.00718462626122978,1,0.00718462626122978,0
"Fungiacyathus fragilis","Fungiacyathus fragilis","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,33270.0444013626,33270.0444013626,0.00717752130641842,1,0.00717752130641842,0
"Fungiacyathus (Fungiacyathus) fragilis","Fungiacyathus (Fungiacyathus) fragilis","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,33270.0444013626,33270.0444013626,0.00717752130641842,1,0.00717752130641842,0
"Crisia elongata","Crisia elongata","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,33245.8711556536,33245.8711556536,0.00717230628524116,1,0.00717230628524116,0
"Asterometra anthus","Asterometra anthus","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,33228.1696074418,33228.1696074418,0.0071684874373336,1,0.0071684874373336,0
"Ophiocreas oedipus","Ophiocreas oedipus","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,33208.1401797471,33208.1401797471,0.00716416638376662,1,0.00716416638376662,0
"Letepsammia franki","Letepsammia franki","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,33200.6813731369,33200.6813731369,0.00716255725626685,1,0.00716255725626685,0
"Styela canopus","Styela canopus","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,33167.4451800158,33167.4451800158,0.0071553870378748,1,0.0071553870378748,0
"Eguchipsammia gaditana","Eguchipsammia gaditana","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,33152.6586126228,33152.6586126228,0.00715219705407941,1,0.00715219705407941,0
"Trypostega venusta","Trypostega venusta","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,33092.8935600677,33092.8935600677,0.00713930362559705,1,0.00713930362559705,0
"Lissodendoryx (Lissodendoryx) ternatensis","Lissodendoryx (Lissodendoryx) ternatensis","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,33007.2230964489,33007.2230964489,0.0071208214868137,1,0.0071208214868137,0
"Vermiliopsis infundibulum","Vermiliopsis infundibulum","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,32910.4872537679,32910.4872537679,0.00709995215572532,1,0.00709995215572532,0
"Adeona albida","Adeona albida","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,32875.5656407455,32875.5656407455,0.00709241833285152,1,0.00709241833285152,0
"Virgularia gustaviana","Virgularia gustaviana","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,32683.83762791,32683.83762791,0.0070510558423011,1,0.0070510558423011,0
"Conotrochus funicolumna","Conotrochus funicolumna","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,32636.8767583928,32636.8767583928,0.00704092472743206,1,0.00704092472743206,0
"Didemnum cygnuus","Didemnum cygnuus","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,32611.9884029237,32611.9884029237,0.00703555543187279,1,0.00703555543187279,0
"Placotrochides scaphula","Placotrochides scaphula","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,32596.6145750902,32596.6145750902,0.00703223875530016,1,0.00703223875530016,0
"Anthoptilum grandiflorum","Anthoptilum grandiflorum","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,32540.4044218537,32540.4044218537,0.00702011224390677,1,0.00702011224390677,0
"Oceanometra annandalei","Oceanometra annandalei","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,32384.1994777692,32384.1994777692,0.00698641333143136,1,0.00698641333143136,0
"Eucalathis fasciculata","Eucalathis fasciculata","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,32333.0004300965,32333.0004300965,0.00697536789214352,1,0.00697536789214352,0
"Adeonella majuscula","Adeonella majuscula","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,32220.9347283429,32220.9347283429,0.00695119137009408,1,0.00695119137009408,0
"Carbasea mediocris","Carbasea mediocris","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,31904.1431746649,31904.1431746649,0.00688284826544455,1,0.00688284826544455,0
"Aplidium eudistomum","Aplidium eudistomum","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,31865.7366254392,31865.7366254392,0.0068745626189919,1,0.0068745626189919,0
"Terebratulina abyssicola","Terebratulina abyssicola","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,31792.0774729115,31792.0774729115,0.00685867174339516,1,0.00685867174339516,0
"Errina capensis","Errina capensis","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,31749.6616698299,31749.6616698299,0.00684952115956442,1,0.00684952115956442,0
"Stelletta horrens","Stelletta horrens","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,31683.5624125114,31683.5624125114,0.00683526121984151,1,0.00683526121984151,0
"Mesonea radians","Mesonea radians","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,31657.7949485483,31657.7949485483,0.00682970226959255,1,0.00682970226959255,0
"Dasmosmilia lymani","Dasmosmilia lymani","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,31657.2254708768,31657.2254708768,0.00682957941318541,1,0.00682957941318541,0
"Megerlia acrura","Megerlia acrura","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,31597.1625290975,31597.1625290975,0.00681662171949716,1,0.00681662171949716,0
"Psammocinia arenosa","Psammocinia arenosa","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,31561.5722074484,31561.5722074484,0.00680894363260143,1,0.00680894363260143,0
"Umbellula huxleyi","Umbellula huxleyi","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,31469.1063819013,31469.1063819013,0.0067889954947218,1,0.0067889954947218,0
"Caryophyllia crosnieri","Caryophyllia crosnieri","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,31462.2635660304,31462.2635660304,0.00678751925813741,1,0.00678751925813741,0
"Chathamisis ramosa","Chathamisis ramosa","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,31369.8441946125,31369.8441946125,0.00676758114205091,1,0.00676758114205091,0
"Celleporaria tridenticulata","Celleporaria tridenticulata","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,31369.8441946125,31369.8441946125,0.00676758114205091,1,0.00676758114205091,0
"Crassimarginatella marginalis","Crassimarginatella marginalis","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,31369.8441946123,31369.8441946123,0.00676758114205085,1,0.00676758114205085,0
"Labioporella bursaria","Labioporella bursaria","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,31321.6267372766,31321.6267372766,0.00675717893689618,1,0.00675717893689618,0
"Jaspis stellifera","Jaspis stellifera","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,31319.7571898921,31319.7571898921,0.00675677560962604,1,0.00675677560962604,0
"Lissoclinum ostrearium","Lissoclinum ostrearium","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,31260.9943178259,31260.9943178259,0.00674409838680082,1,0.00674409838680082,0
"Rhynchozoon ptarmicum","Rhynchozoon ptarmicum","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,31260.9943178254,31260.9943178254,0.0067440983868007,1,0.0067440983868007,0
"Gigantopora foraminosa","Gigantopora foraminosa","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,31254.5915618809,31254.5915618809,0.00674271708665403,1,0.00674271708665403,0
"Rhynchozoon incallidum","Rhynchozoon incallidum","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,31254.5915618809,31254.5915618809,0.00674271708665402,1,0.00674271708665402,0
"Turbicellepora conica","Turbicellepora conica","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,31254.5915618809,31254.5915618809,0.00674271708665402,1,0.00674271708665402,0
"Rhynchozoon beatulum","Rhynchozoon beatulum","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,31254.5915618809,31254.5915618809,0.00674271708665402,1,0.00674271708665402,0
"Adeonella gibba","Adeonella gibba","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,31254.5915618809,31254.5915618809,0.00674271708665402,1,0.00674271708665402,0
"Distichoptilum gracile","Distichoptilum gracile","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,31231.3340807831,31231.3340807831,0.006737699628183,1,0.006737699628183,0
"Escharina acuminata","Escharina acuminata","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,31196.9967149665,31196.9967149665,0.00673029184802553,1,0.00673029184802553,0
"Chaperia capensis","Chaperia capensis","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,31136.1818935937,31136.1818935937,0.00671717194740611,1,0.00671717194740611,0
"Sphenotrochus (Eusthenotrochus) gilchristi","Sphenotrochus (Eusthenotrochus) gilchristi","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,31120.2522455317,31120.2522455317,0.00671373536081821,1,0.00671373536081821,0
"Balanophyllia (Balanophyllia) capensis","Balanophyllia (Balanophyllia) capensis","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,31120.2522455316,31120.2522455316,0.00671373536081818,1,0.00671373536081818,0
"Chaperia familiaris","Chaperia familiaris","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,31033.6759833406,31033.6759833406,0.00669505780935448,1,0.00669505780935448,0
"Sinularia heterospiculata","Sinularia heterospiculata","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,30979.7095012468,30979.7095012468,0.00668341533691327,1,0.00668341533691327,0
"Helixotionella scutata","Helixotionella scutata","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,30939.6694307741,30939.6694307741,0.006674777282348,1,0.006674777282348,0
"Arachnopusia acanthoceros","Arachnopusia acanthoceros","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,30938.5867428487,30938.5867428487,0.00667454370839904,1,0.00667454370839904,0
"Alcyonium elegans","Alcyonium elegans","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,30908.9831458999,30908.9831458999,0.00666815716904599,1,0.00666815716904599,0
"Agulhasia davidsoni","Agulhasia davidsoni","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,30896.2364234217,30896.2364234217,0.00666540725170082,1,0.00666540725170082,0
"Conescharellina stellata","Conescharellina stellata","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,30793.7305131684,30793.7305131684,0.00664329311364915,1,0.00664329311364915,0
"Leptoclinides volvus","Leptoclinides volvus","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,30793.7305131684,30793.7305131684,0.00664329311364915,1,0.00664329311364915,0
"Proteleia sollasi","Proteleia sollasi","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,30681.6040140345,30681.6040140345,0.00661910347546175,1,0.00661910347546175,0
"Megerlia truncata","Megerlia truncata","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,30553.8478581271,30553.8478581271,0.0065915419693817,1,0.0065915419693817,0
"Aplidium magnilarvum","Aplidium magnilarvum","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,30438.5324102643,30438.5324102643,0.00656666436254688,1,0.00656666436254688,0
"Aplidium crustum","Aplidium crustum","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,30320.1227419778,30320.1227419778,0.00654111922329911,1,0.00654111922329911,0
"Leptoclinides fungiformis","Leptoclinides fungiformis","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,30320.1227419778,30320.1227419778,0.00654111922329911,1,0.00654111922329911,0
"Condominium areolatum","Condominium areolatum","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,30320.1227419777,30320.1227419777,0.00654111922329909,1,0.00654111922329909,0
"Eudistoma globosum","Eudistoma globosum","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,30228.0436469384,30228.0436469384,0.00652125451682177,1,0.00652125451682177,0
